MainSubMinor
10002	1200002	25
10002	1200002	26
10002	1200002	27
10002	1200002	28
10002	1200002	29
10002	1200002	3
10002	1200002	30
10002	1200002	31
10002	1200002	32
10002	1200002	33
10002	1200002	34
10002	1200002	35
10002	1200002	36
10002	1200002	37
10002	1200002	38
10002	1200002	39
10002	1200002	4
10002	1200002	40
10002	1200002	41
10002	1200002	42
10002	1200002	43
10002	1200002	44
10002	1200002	45
10002	1200002	46
10002	1200002	47
10002	1200002	48
10002	1200002	49
10002	1200002	5
10002	1200002	50
10002	1200002	51
10002	1200002	52
10002	1200002	53
10002	1200002	54
10002	1200002	55
10002	1200002	56
10002	1200002	57
10002	1200002	58
10002	1200002	59
10002	1200002	6
10002	1200002	60
10002	1200002	61
10002	1200002	62
10002	1200002	63
10002	1200002	64
10002	1200002	65
10002	1200002	66
10002	1200002	67
10002	1200002	68
10002	1200002	69
10002	1200002	7
10002	1200002	70
10002	1200002	71
10002	1200002	72
10002	1200002	73
10002	1200002	74
10002	1200002	75
10002	1200002	76
10002	1200002	77
10002	1200002	78
10002	1200002	79
10002	1200002	8
10002	1200002	80
10002	1200002	81
10002	1200002	82
10002	1200002	83
10002	1200002	84
10002	1200002	85
10002	1200002	86
10002	1200002	87
10002	1200002	88
10002	1200002	89
10002	1200002	9
10002	1200002	90
10002	1200002	91
10002	1200002	92
10002	1200002	93
10002	1200002	94
10002	1200002	95
10002	1200002	96
10002	1200002	97
10002	1200002	98
10002	1200002	99
10003	1200003	1
10003	1200003	10
10003	1200003	100
10003	1200003	11
10003	1200003	12
10003	1200003	13
10003	1200003	14
10003	1200003	15
10003	1200003	16
10003	1200003	17
10003	1200003	18
10003	1200003	19
10003	1200003	2
10003	1200003	20
10003	1200003	21
10003	1200003	22
10003	1200003	23
10003	1200003	24
10003	1200003	25
10003	1200003	26
10003	1200003	27
10003	1200003	28
10003	1200003	29
10003	1200003	3
10003	1200003	30
10003	1200003	31
10003	1200003	32
10003	1200003	33
10003	1200003	34
10003	1200003	35
10003	1200003	36
10003	1200003	37
10003	1200003	38
10003	1200003	39
10003	1200003	4
10003	1200003	40
10003	1200003	41
10003	1200003	42
10003	1200003	43
10003	1200003	44
10003	1200003	45
10003	1200003	46
10003	1200003	47
10003	1200003	48
10003	1200003	49
10003	1200003	5
10003	1200003	50
10003	1200003	51
10003	1200003	52
10003	1200003	53
10003	1200003	54
10003	1200003	55
10003	1200003	56
10003	1200003	57
10003	1200003	58
10003	1200003	59
10003	1200003	6
10003	1200003	60
10003	1200003	61
10003	1200003	62
10003	1200003	63
10003	1200003	64
10003	1200003	65
10003	1200003	66
10003	1200003	67
10003	1200003	68
10003	1200003	69
10003	1200003	7
10003	1200003	70
10003	1200003	71
10003	1200003	72
10003	1200003	73
10003	1200003	74
10003	1200003	75
10003	1200003	76
10003	1200003	77
10003	1200003	78
10003	1200003	79
10003	1200003	8
10003	1200003	80
10003	1200003	81
10003	1200003	82
10003	1200003	83
10003	1200003	84
10003	1200003	85
10003	1200003	86
10003	1200003	87
10003	1200003	88
10003	1200003	89
10003	1200003	9
10003	1200003	90
10003	1200003	91
10003	1200003	92
10003	1200003	93
10003	1200003	94
10003	1200003	95
10003	1200003	96
10003	1200003	97
10003	1200003	98
10003	1200003	99
10005	1200005	1
10005	1200005	10
10005	1200005	100
10005	1200005	11
10005	1200005	12
10005	1200005	13
10005	1200005	14
10005	1200005	15
10005	1200005	16
10005	1200005	17
10005	1200005	18
10005	1200005	19
10005	1200005	2
10005	1200005	20
10005	1200005	21
10005	1200005	22
10005	1200005	23
10005	1200005	24
10005	1200005	25
10005	1200005	26
10005	1200005	27
10005	1200005	28
10005	1200005	29
10005	1200005	3
10005	1200005	30
10005	1200005	31
10005	1200005	32
10005	1200005	33
10005	1200005	34
10005	1200005	35
10005	1200005	36
10005	1200005	37
10005	1200005	38
10005	1200005	39
10005	1200005	4
10005	1200005	40
10005	1200005	41
10005	1200005	42
10005	1200005	43
10005	1200005	44
10005	1200005	45
10005	1200005	46
10005	1200005	47
10005	1200005	48
10005	1200005	49
10005	1200005	5
10005	1200005	50
10005	1200005	51
10005	1200005	52
10005	1200005	53
10005	1200005	54
10005	1200005	55
10005	1200005	56
10005	1200005	57
10005	1200005	58
10005	1200005	59
10005	1200005	6
10005	1200005	60
10005	1200005	61
10005	1200005	62
10005	1200005	63
10005	1200005	64
10005	1200005	65
10005	1200005	66
10005	1200005	67
10005	1200005	68
10005	1200005	69
10005	1200005	7
10005	1200005	70
10005	1200005	71
10005	1200005	72
10005	1200005	73
10005	1200005	74
10005	1200005	75
10005	1200005	76
10005	1200005	77
10005	1200005	78
10005	1200005	79
10005	1200005	8
10005	1200005	80
10005	1200005	81
10005	1200005	82
10005	1200005	83
10005	1200005	84
10005	1200005	85
10005	1200005	86
10005	1200005	87
10005	1200005	88
10005	1200005	89
10005	1200005	9
10005	1200005	90
10005	1200005	91
10005	1200005	92
10005	1200005	93
10005	1200005	94
10005	1200005	95
10005	1200005	96
10005	1200005	97
10005	1200005	98
10005	1200005	99
10006	1200006	1
10006	1200006	10
10006	1200006	100
10006	1200006	11
10006	1200006	12
10006	1200006	13
10006	1200006	14
10006	1200006	15
10006	1200006	16
10006	1200006	17
10006	1200006	18
10006	1200006	19
10006	1200006	2
10006	1200006	20
10006	1200006	21
10006	1200006	22
10006	1200006	23
10006	1200006	24
10006	1200006	25
10006	1200006	26
10006	1200006	27
10006	1200006	28
10006	1200006	29
10006	1200006	3
10006	1200006	30
10006	1200006	31
10006	1200006	32
10006	1200006	33
10006	1200006	34
10006	1200006	35
10006	1200006	36
10006	1200006	37
10006	1200006	38
10006	1200006	39
10006	1200006	4
10006	1200006	40
10006	1200006	41
10006	1200006	42
10006	1200006	43
10006	1200006	44
10006	1200006	45
10006	1200006	46
10006	1200006	47
10006	1200006	48
10006	1200006	49
10006	1200006	5
10006	1200006	50
10006	1200006	51
10006	1200006	52
10006	1200006	53
10006	1200006	54
10006	1200006	55
10006	1200006	56
10006	1200006	57
10006	1200006	58
10006	1200006	59
10006	1200006	6
10006	1200006	60
10006	1200006	61
10006	1200006	62
10006	1200006	63
10006	1200006	64
10006	1200006	65
10006	1200006	66
10006	1200006	67
10006	1200006	68
10006	1200006	69
10006	1200006	7
10006	1200006	70
10006	1200006	71
10006	1200006	72
10006	1200006	73
10006	1200006	74
10006	1200006	75
10006	1200006	76
10006	1200006	77
10006	1200006	78
10006	1200006	79
10006	1200006	8
10006	1200006	80
10006	1200006	81
10006	1200006	82
10006	1200006	83
10006	1200006	84
10006	1200006	85
10006	1200006	86
10006	1200006	87
10006	1200006	88
10006	1200006	89
10006	1200006	9
10006	1200006	90
10006	1200006	91
10006	1200006	92
10006	1200006	93
10006	1200006	94
10006	1200006	95
10006	1200006	96
10006	1200006	97
10006	1200006	98
10006	1200006	99
10007	1200007	1
10007	1200007	10
10007	1200007	100
10007	1200007	11
10007	1200007	12
10007	1200007	13
10007	1200007	14
10007	1200007	15
10007	1200007	16
10007	1200007	17
10007	1200007	18
10007	1200007	19
10007	1200007	2
10007	1200007	20
10007	1200007	21
10007	1200007	22
10007	1200007	23
10007	1200007	24
10007	1200007	25
10007	1200007	26
10007	1200007	27
10007	1200007	28
10007	1200007	29
10007	1200007	3
10007	1200007	30
10007	1200007	31
10007	1200007	32
10007	1200007	33
10007	1200007	34
10007	1200007	35
10007	1200007	36
10007	1200007	37
10007	1200007	38
10007	1200007	39
10007	1200007	4
10007	1200007	40
10007	1200007	41
10007	1200007	42
10007	1200007	43
10007	1200007	44
10007	1200007	45
10007	1200007	46
10007	1200007	47
10007	1200007	48
10007	1200007	49
10007	1200007	5
10007	1200007	50
10007	1200007	51
10007	1200007	52
10007	1200007	53
10007	1200007	54
10007	1200007	55
10007	1200007	56
10007	1200007	57
10007	1200007	58
10007	1200007	59
10007	1200007	6
10007	1200007	60
10007	1200007	61
10007	1200007	62
10007	1200007	63
10007	1200007	64
10007	1200007	65
10007	1200007	66
10007	1200007	67
10007	1200007	68
10007	1200007	69
10007	1200007	7
10007	1200007	70
10007	1200007	71
10007	1200007	72
10007	1200007	73
10007	1200007	74
10007	1200007	75
10007	1200007	76
10007	1200007	77
10007	1200007	78
10007	1200007	79
10007	1200007	8
10007	1200007	80
10007	1200007	81
10007	1200007	82
10007	1200007	83
10007	1200007	84
10007	1200007	85
10007	1200007	86
10007	1200007	87
10007	1200007	88
10007	1200007	89
10007	1200007	9
10007	1200007	90
10007	1200007	91
10007	1200007	92
10007	1200007	93
10007	1200007	94
10007	1200007	95
10007	1200007	96
10007	1200007	97
10007	1200007	98
10007	1200007	99
23001	1200001	1
23001	1200001	10
23001	1200001	100
23001	1200001	11
23001	1200001	12
23001	1200001	13
23001	1200001	14
23001	1200001	15
23001	1200001	16
23001	1200001	17
23001	1200001	18
23001	1200001	19
23001	1200001	2
23001	1200001	20
23001	1200001	21
23001	1200001	22
23001	1200001	23
23001	1200001	24
23001	1200001	25
23001	1200001	26
23001	1200001	27
23001	1200001	28
23001	1200001	29
23001	1200001	3
23001	1200001	30
23001	1200001	31
23001	1200001	32
23001	1200001	33
23001	1200001	34
23001	1200001	35
23001	1200001	36
23001	1200001	37
23001	1200001	38
23001	1200001	39
23001	1200001	4
23001	1200001	40
23001	1200001	41
23001	1200001	42
23001	1200001	43
23001	1200001	44
23001	1200001	45
23001	1200001	46
23001	1200001	47
23001	1200001	48
23001	1200001	49
23001	1200001	5
23001	1200001	50
23001	1200001	51
23001	1200001	52
23001	1200001	53
23001	1200001	54
23001	1200001	55
23001	1200001	56
23001	1200001	57
23001	1200001	58
23001	1200001	59
23001	1200001	6
23001	1200001	60
23001	1200001	61
23001	1200001	62
23001	1200001	63
23001	1200001	64
23001	1200001	65
23001	1200001	66
23001	1200001	67
23001	1200001	68
23001	1200001	69
23001	1200001	7
23001	1200001	70
23001	1200001	71
23001	1200001	72
23001	1200001	73
23001	1200001	74
23001	1200001	75
23001	1200001	76
23001	1200001	77
23001	1200001	78
23001	1200001	79
23001	1200001	8
23001	1200001	80
23001	1200001	81
23001	1200001	82
23001	1200001	83
23001	1200001	84
23001	1200001	85
23001	1200001	86
23001	1200001	87
23001	1200001	88
23001	1200001	89
23001	1200001	9
23001	1200001	90
23001	1200001	91
23001	1200001	92
23001	1200001	93
23001	1200001	94
23001	1200001	95
23001	1200001	96
23001	1200001	97
23001	1200001	98
23001	1200001	99
23002	1200002	1
23002	1200002	10
23002	1200002	100
23002	1200002	11
23002	1200002	12
23002	1200002	13
23002	1200002	14
23002	1200002	15
23002	1200002	16
23002	1200002	17
23002	1200002	18
23002	1200002	19
23002	1200002	2
23002	1200002	20
23002	1200002	21
23002	1200002	22
23002	1200002	23
23002	1200002	24
23002	1200002	25
23002	1200002	26
23002	1200002	27
23002	1200002	28
23002	1200002	29
23002	1200002	3
23002	1200002	30
23002	1200002	31
23002	1200002	32
23002	1200002	33
23002	1200002	34
23002	1200002	35
23002	1200002	36
23002	1200002	37
23002	1200002	38
23002	1200002	39
23002	1200002	4
23002	1200002	40
23002	1200002	41
23002	1200002	42
23002	1200002	43
23002	1200002	44
23002	1200002	45
23002	1200002	46
23002	1200002	47
23002	1200002	48
23002	1200002	49
23002	1200002	5
23002	1200002	50
23002	1200002	51
23002	1200002	52
23002	1200002	53
23002	1200002	54
23002	1200002	55
23002	1200002	56
23002	1200002	57
23002	1200002	58
23002	1200002	59
23002	1200002	6
23002	1200002	60
23002	1200002	61
23002	1200002	62
23002	1200002	63
23002	1200002	64
23002	1200002	65
23002	1200002	66
23002	1200002	67
23002	1200002	68
23002	1200002	69
23002	1200002	7
23002	1200002	70
23002	1200002	71
23002	1200002	72
23002	1200002	73
23002	1200002	74
23002	1200002	75
23002	1200002	76
23002	1200002	77
23002	1200002	78
23002	1200002	79
23002	1200002	8
23002	1200002	80
23002	1200002	81
23002	1200002	82
23002	1200002	83
23002	1200002	84
23002	1200002	85
23002	1200002	86
23002	1200002	87
23002	1200002	88
23002	1200002	89
23002	1200002	9
23002	1200002	90
23002	1200002	91
23002	1200002	92
23002	1200002	93
23002	1200002	94
23002	1200002	95
23002	1200002	96
23002	1200002	97
23002	1200002	98
23002	1200002	99
23003	1200003	1
23003	1200003	10
23003	1200003	100
23003	1200003	11
23003	1200003	12
23003	1200003	13
23003	1200003	14
23003	1200003	15
23003	1200003	16
23003	1200003	17
23003	1200003	18
23003	1200003	19
23003	1200003	2
23003	1200003	20
23003	1200003	21
23003	1200003	22
23003	1200003	23
23003	1200003	24
23003	1200003	25
23003	1200003	26
23003	1200003	27
23003	1200003	28
23003	1200003	29
23003	1200003	3
23003	1200003	30
23003	1200003	31
23003	1200003	32
23003	1200003	33
23003	1200003	34
23003	1200003	35
23003	1200003	36
23003	1200003	37
23003	1200003	38
23003	1200003	39
23003	1200003	4
23003	1200003	40
23003	1200003	41
23003	1200003	42
23003	1200003	43
23003	1200003	44
23003	1200003	45
23003	1200003	46
23003	1200003	47
23003	1200003	48
23003	1200003	49
23003	1200003	5
23003	1200003	50
23003	1200003	51
23003	1200003	52
23003	1200003	53
23003	1200003	54
23003	1200003	55
23003	1200003	56
23003	1200003	57
23003	1200003	58
23003	1200003	59
23003	1200003	6
23003	1200003	60
23003	1200003	61
23003	1200003	62
23003	1200003	63
23003	1200003	64
23003	1200003	65
23003	1200003	66
23003	1200003	67
23003	1200003	68
23003	1200003	69
23003	1200003	7
23003	1200003	70
23003	1200003	71
23003	1200003	72
23003	1200003	73
23003	1200003	74
23003	1200003	75
23003	1200003	76
23003	1200003	77
23003	1200003	78
23003	1200003	79
23003	1200003	8
23003	1200003	80
23003	1200003	81
23003	1200003	82
23003	1200003	83
23003	1200003	84
23003	1200003	85
23003	1200003	86
23003	1200003	87
23003	1200003	88
23003	1200003	89
23003	1200003	9
23003	1200003	90
23003	1200003	91
23003	1200003	92
23003	1200003	93
23003	1200003	94
23003	1200003	95
23003	1200003	96
23003	1200003	97
23003	1200003	98
23003	1200003	99
23005	1200005	1
23005	1200005	10
23005	1200005	100
23005	1200005	11
23005	1200005	12
23005	1200005	13
23005	1200005	14
23005	1200005	15
23005	1200005	16
23005	1200005	17
23005	1200005	18
23005	1200005	19
23005	1200005	2
23005	1200005	20
23005	1200005	21
23005	1200005	22
23005	1200005	23
23005	1200005	24
23005	1200005	25
23005	1200005	26
23005	1200005	27
23005	1200005	28
23005	1200005	29
23005	1200005	3
23005	1200005	30
23005	1200005	31
23005	1200005	32
23005	1200005	33
23005	1200005	34
23005	1200005	35
23005	1200005	36
23005	1200005	37
23005	1200005	38
23005	1200005	39
23005	1200005	4
23005	1200005	40
23005	1200005	41
23005	1200005	42
23005	1200005	43
23005	1200005	44
23005	1200005	45
23005	1200005	46
23005	1200005	47
23005	1200005	48
23005	1200005	49
23005	1200005	5
23005	1200005	50
23005	1200005	51
23005	1200005	52
23005	1200005	53
23005	1200005	54
23005	1200005	55
23005	1200005	56
23005	1200005	57
23005	1200005	58
23005	1200005	59
23005	1200005	6
23005	1200005	60
23005	1200005	61
23005	1200005	62
23005	1200005	63
23005	1200005	64
23005	1200005	65
23005	1200005	66
23005	1200005	67
23005	1200005	68
23005	1200005	69
23005	1200005	7
23005	1200005	70
23005	1200005	71
23005	1200005	72
23005	1200005	73
23005	1200005	74
23005	1200005	75
23005	1200005	76
23005	1200005	77
23005	1200005	78
23005	1200005	79
23005	1200005	8
23005	1200005	80
23005	1200005	81
23005	1200005	82
23005	1200005	83
23005	1200005	84
23005	1200005	85
23005	1200005	86
23005	1200005	87
23005	1200005	88
23005	1200005	89
23005	1200005	9
23005	1200005	90
23005	1200005	91
23005	1200005	92
23005	1200005	93
23005	1200005	94
23005	1200005	95
23005	1200005	96
23005	1200005	97
23005	1200005	98
23005	1200005	99
23006	1200006	1
23006	1200006	10
23006	1200006	100
23006	1200006	11
23006	1200006	12
23006	1200006	13
23006	1200006	14
23006	1200006	15
23006	1200006	16
23006	1200006	17
23006	1200006	18
23006	1200006	19
23006	1200006	2
23006	1200006	20
23006	1200006	21
23006	1200006	22
23006	1200006	23
23006	1200006	24
23006	1200006	25
23006	1200006	26
23006	1200006	27
23006	1200006	28
23006	1200006	29
23006	1200006	3
23006	1200006	30
23006	1200006	31
23006	1200006	32
23006	1200006	33
23006	1200006	34
23006	1200006	35
23006	1200006	36
23006	1200006	37
23006	1200006	38
23006	1200006	39
23006	1200006	4
23006	1200006	40
23006	1200006	41
23006	1200006	42
23006	1200006	43
23006	1200006	44
23006	1200006	45
23006	1200006	46
23006	1200006	47
23006	1200006	48
23006	1200006	49
23006	1200006	5
23006	1200006	50
23006	1200006	51
23006	1200006	52
23006	1200006	53
23006	1200006	54
23006	1200006	55
23006	1200006	56
23006	1200006	57
23006	1200006	58
23006	1200006	59
23006	1200006	6
23006	1200006	60
23006	1200006	61
23006	1200006	62
23006	1200006	63
23006	1200006	64
23006	1200006	65
23006	1200006	66
23006	1200006	67
23006	1200006	68
23006	1200006	69
23006	1200006	7
23006	1200006	70
23006	1200006	71
23006	1200006	72
23006	1200006	73
23006	1200006	74
23006	1200006	75
23006	1200006	76
23006	1200006	77
23006	1200006	78
23006	1200006	79
23006	1200006	8
23006	1200006	80
23006	1200006	81
23006	1200006	82
23006	1200006	83
23006	1200006	84
23006	1200006	85
23006	1200006	86
23006	1200006	87
23006	1200006	88
23006	1200006	89
23006	1200006	9
23006	1200006	90
23006	1200006	91
23006	1200006	92
23006	1200006	93
23006	1200006	94
23006	1200006	95
23006	1200006	96
23006	1200006	97
23006	1200006	98
23006	1200006	99
23007	1200007	1
23007	1200007	10
23007	1200007	100
23007	1200007	11
23007	1200007	12
23007	1200007	13
23007	1200007	14
23007	1200007	15
23007	1200007	16
23007	1200007	17
23007	1200007	18
23007	1200007	19
23007	1200007	2
23007	1200007	20
23007	1200007	21
23007	1200007	22
23007	1200007	23
23007	1200007	24
23007	1200007	25
23007	1200007	26
23007	1200007	27
23007	1200007	28
23007	1200007	29
23007	1200007	3
23007	1200007	30
23007	1200007	31
23007	1200007	32
23007	1200007	33
23007	1200007	34
23007	1200007	35
23007	1200007	36
23007	1200007	37
23007	1200007	38
23007	1200007	39
23007	1200007	4
23007	1200007	40
23007	1200007	41
23007	1200007	42
23007	1200007	43
23007	1200007	44
23007	1200007	45
23007	1200007	46
23007	1200007	47
23007	1200007	48
23007	1200007	49
23007	1200007	5
23007	1200007	50
23007	1200007	51
23007	1200007	52
23007	1200007	53
23007	1200007	54
23007	1200007	55
23007	1200007	56
23007	1200007	57
23007	1200007	58
23007	1200007	59
23007	1200007	6
23007	1200007	60
23007	1200007	61
23007	1200007	62
23007	1200007	63
23007	1200007	64
23007	1200007	65
23007	1200007	66
23007	1200007	67
23007	1200007	68
23007	1200007	69
23007	1200007	7
23007	1200007	70
23007	1200007	71
23007	1200007	72
23007	1200007	73
23007	1200007	74
23007	1200007	75
23007	1200007	76
23007	1200007	77
23007	1200007	78
23007	1200007	79
23007	1200007	8
23007	1200007	80
23007	1200007	81
23007	1200007	82
23007	1200007	83
23007	1200007	84
23007	1200007	85
23007	1200007	86
23007	1200007	87
23007	1200007	88
23007	1200007	89
23007	1200007	9
23007	1200007	90
23007	1200007	91
23007	1200007	92
23007	1200007	93
23007	1200007	94
23007	1200007	95
23007	1200007	96
23007	1200007	97
23007	1200007	98
23007	1200007	99
25002	1200002	1
25002	1200002	10
25002	1200002	100
25002	1200002	11
25002	1200002	12
25002	1200002	13
25002	1200002	14
25002	1200002	15
25002	1200002	16
25002	1200002	17
25002	1200002	18
25002	1200002	19
25002	1200002	2
25002	1200002	20
25002	1200002	21
25002	1200002	22
25002	1200002	23
25002	1200002	24
25002	1200002	25
25002	1200002	26
25002	1200002	27
25002	1200002	28
25002	1200002	29
25002	1200002	3
25002	1200002	30
25002	1200002	31
25002	1200002	32
25002	1200002	33
25002	1200002	34
25002	1200002	35
25002	1200002	36
25002	1200002	37
25002	1200002	38
25002	1200002	39
25002	1200002	4
25002	1200002	40
25002	1200002	41
25002	1200002	42
25002	1200002	43
25002	1200002	44
25002	1200002	45
25002	1200002	46
25002	1200002	47
25002	1200002	48
25002	1200002	49
25002	1200002	5
25002	1200002	50
25002	1200002	51
25002	1200002	52
25002	1200002	53
25002	1200002	54
25002	1200002	55
25002	1200002	56
25002	1200002	57
25002	1200002	58
25002	1200002	59
25002	1200002	6
25002	1200002	60
25002	1200002	61
25002	1200002	62
25002	1200002	63
25002	1200002	64
25002	1200002	65
25002	1200002	66
25002	1200002	67
25002	1200002	68
25002	1200002	69
25002	1200002	7
25002	1200002	70
25002	1200002	71
25002	1200002	72
25002	1200002	73
25002	1200002	74
25002	1200002	75
25002	1200002	76
25002	1200002	77
25002	1200002	78
25002	1200002	79
25002	1200002	8
25002	1200002	80
25002	1200002	81
25002	1200002	82
25002	1200002	83
25002	1200002	84
25002	1200002	85
25002	1200002	86
25002	1200002	87
25002	1200002	88
25002	1200002	89
25002	1200002	9
25002	1200002	90
25002	1200002	91
25002	1200002	92
25002	1200002	93
25002	1200002	94
25002	1200002	95
25002	1200002	96
25002	1200002	97
25002	1200002	98
25002	1200002	99
25003	1200003	1
25003	1200003	10
25003	1200003	100
25003	1200003	11
25003	1200003	12
25003	1200003	13
25003	1200003	14
25003	1200003	15
25003	1200003	16
25003	1200003	17
25003	1200003	18
25003	1200003	19
25003	1200003	2
25003	1200003	20
25003	1200003	21
25003	1200003	22
25003	1200003	23
25003	1200003	24
25003	1200003	25
25003	1200003	26
25003	1200003	27
25003	1200003	28
25003	1200003	29
25003	1200003	3
25003	1200003	30
25003	1200003	31
25003	1200003	32
25003	1200003	33
25003	1200003	34
25003	1200003	35
25003	1200003	36
25003	1200003	37
25003	1200003	38
25003	1200003	39
25003	1200003	4
25003	1200003	40
25003	1200003	41
25003	1200003	42
25003	1200003	43
25003	1200003	44
25003	1200003	45
25003	1200003	46
25003	1200003	47
25003	1200003	48
25003	1200003	49
25003	1200003	5
25003	1200003	50
25003	1200003	51
25003	1200003	52
25003	1200003	53
25003	1200003	54
25003	1200003	55
25003	1200003	56
25003	1200003	57
25003	1200003	58
25003	1200003	59
25003	1200003	6
25003	1200003	60
25003	1200003	61
25003	1200003	62
25003	1200003	63
25003	1200003	64
25003	1200003	65
25003	1200003	66
25003	1200003	67
25003	1200003	68
25003	1200003	69
25003	1200003	7
25003	1200003	70
25003	1200003	71
25003	1200003	72
25003	1200003	73
25003	1200003	74
25003	1200003	75
25003	1200003	76
25003	1200003	77
25003	1200003	78
25003	1200003	79
25003	1200003	8
25003	1200003	80
25003	1200003	81
25003	1200003	82
25003	1200003	83
25003	1200003	84
25003	1200003	85
25003	1200003	86
25003	1200003	87
25003	1200003	88
25003	1200003	89
25003	1200003	9
25003	1200003	90
25003	1200003	91
25003	1200003	92
25003	1200003	93
25003	1200003	94
25003	1200003	95
25003	1200003	96
25003	1200003	97
25003	1200003	98
25003	1200003	99
25005	1200005	1
25005	1200005	10
25005	1200005	100
25005	1200005	11
25005	1200005	12
25005	1200005	13
25005	1200005	14
25005	1200005	15
25005	1200005	16
25005	1200005	17
25005	1200005	18
25005	1200005	19
25005	1200005	2
25005	1200005	20
25005	1200005	21
25005	1200005	22
25005	1200005	23
25005	1200005	24
25005	1200005	25
25005	1200005	26
25005	1200005	27
25005	1200005	28
25005	1200005	29
25005	1200005	3
25005	1200005	30
25005	1200005	31
25005	1200005	32
25005	1200005	33
25005	1200005	34
25005	1200005	35
25005	1200005	36
25005	1200005	37
25005	1200005	38
25005	1200005	39
25005	1200005	4
25005	1200005	40
25005	1200005	41
25005	1200005	42
25005	1200005	43
25005	1200005	44
25005	1200005	45
25005	1200005	46
25005	1200005	47
25005	1200005	48
25005	1200005	49
25005	1200005	5
25005	1200005	50
25005	1200005	51
25005	1200005	52
25005	1200005	53
25005	1200005	54
25005	1200005	55
25005	1200005	56
25005	1200005	57
25005	1200005	58
25005	1200005	59
25005	1200005	6
25005	1200005	60
25005	1200005	61
25005	1200005	62
25005	1200005	63
25005	1200005	64
25005	1200005	65
25005	1200005	66
25005	1200005	67
25005	1200005	68
25005	1200005	69
25005	1200005	7
25005	1200005	70
25005	1200005	71
25005	1200005	72
25005	1200005	73
25005	1200005	74
25005	1200005	75
25005	1200005	76
25005	1200005	77
25005	1200005	78
25005	1200005	79
25005	1200005	8
25005	1200005	80
25005	1200005	81
25005	1200005	82
25005	1200005	83
25005	1200005	84
25005	1200005	85
25005	1200005	86
25005	1200005	87
25005	1200005	88
25005	1200005	89
25005	1200005	9
25005	1200005	90
25005	1200005	91
25005	1200005	92
25005	1200005	93
25005	1200005	94
25005	1200005	95
25005	1200005	96
25005	1200005	97
25005	1200005	98
25005	1200005	99
25006	1200006	1
25006	1200006	10
25006	1200006	100
25006	1200006	11
25006	1200006	12
25006	1200006	13
25006	1200006	14
25006	1200006	15
25006	1200006	16
25006	1200006	17
25006	1200006	18
25006	1200006	19
25006	1200006	2
25006	1200006	20
25006	1200006	21
25006	1200006	22
25006	1200006	23
25006	1200006	24
25006	1200006	25
25006	1200006	26
25006	1200006	27
25006	1200006	28
25006	1200006	29
25006	1200006	3
25006	1200006	30
25006	1200006	31
25006	1200006	32
25006	1200006	33
25006	1200006	34
25006	1200006	35
25006	1200006	36
25006	1200006	37
25006	1200006	38
25006	1200006	39
25006	1200006	4
25006	1200006	40
25006	1200006	41
25006	1200006	42
25006	1200006	43
25006	1200006	44
25006	1200006	45
25006	1200006	46
25006	1200006	47
25006	1200006	48
25006	1200006	49
25006	1200006	5
25006	1200006	50
25006	1200006	51
25006	1200006	52
25006	1200006	53
25006	1200006	54
25006	1200006	55
25006	1200006	56
